nama_tempat_wisata,link,latitude,longitude,rating,jumlah_rating,kategori
INAGRO,https://www.google.com/maps/place/INAGRO/data=!4m7!3m6!1s0x2e69dd0e6339f40d:0x8ba05934f5645580!8m2!3d-6.4940225!4d106.6853531!16s%2Fg%2F11cs19d4ns!19sChIJDfQ5Yw7daS4RgFVk9TRZoIs?authuser=0&hl=id&rclk=1,-6.4940225,106.6853531,4.5,1406.0,Rekreasi
Sapadia outbound,https://www.google.com/maps/place/Sapadia+outbound/data=!4m7!3m6!1s0x2e69e944e82850d1:0xbbcde6b2d1467cb6!8m2!3d-6.4383315!4d106.733833!16s%2Fg%2F11nnpjttbw!19sChIJ0VAo6ETpaS4RtnxG0bLmzbs?authuser=0&hl=id&rclk=1,-6.4383315,106.733833,4.4,342.0,Rekreasi
Batoo Farm Adventure,https://www.google.com/maps/place/Batoo+Farm+Adventure/data=!4m7!3m6!1s0x2e69ddfc4ff7a2b9:0x5cefd6194f9cccd1!8m2!3d-6.4946727!4d106.6803461!16s%2Fg%2F11l68tzwy9!19sChIJuaL3T_zdaS4R0cycTxnW71w?authuser=0&hl=id&rclk=1,-6.4946727,106.6803461,4.9,1721.0,Rekreasi
Outbound Telaga Pelangi Payang,https://www.google.com/maps/place/Outbound+Telaga+Pelangi+Payang/data=!4m7!3m6!1s0x2e69e3f324bc9483:0x63e290878d634100!8m2!3d-6.3768459!4d106.6161709!16s%2Fg%2F11g0g9kcx2!19sChIJg5S8JPPjaS4RAEFjjYeQ4mM?authuser=0&hl=id&rclk=1,-6.3768459,106.6161709,4.3,1365.0,Rekreasi
Setu Iwul,https://www.google.com/maps/place/Setu+Iwul/data=!4m7!3m6!1s0x2e69e7f1adf69905:0x281c309796ef4922!8m2!3d-6.4585821!4d106.7084201!16s%2Fg%2F11g6pw7bcs!19sChIJBZn2rfHnaS4RIknvlpcwHCg?authuser=0&hl=id&rclk=1,-6.4585821,106.7084201,4.1,190.0,Umum
Kampung Wisata Djampang,https://www.google.com/maps/place/Kampung+Wisata+Djampang/data=!4m7!3m6!1s0x2e69c2ac45b3138b:0xf0d3c72d44a724d3!8m2!3d-6.4732414!4d106.7288187!16s%2Fg%2F11g9drvzzx!19sChIJixOzRazCaS4R0ySnRC3H0_A?authuser=0&hl=id&rclk=1,-6.4732414,106.7288187,4.4,169.0,Budaya
Bedugu Rod,https://www.google.com/maps/place/Bedugu+Rod/data=!4m7!3m6!1s0x2e69ddaf0d6fb74b:0xeedbf3933c90f5e6!8m2!3d-6.5017934!4d106.7156041!16s%2Fg%2F11h3_d_9yc!19sChIJS7dvDa_daS4R5vWQPJPz2-4?authuser=0&hl=id&rclk=1,-6.5017934,106.7156041,4.5,194.0,Umum
Tugu Geber Baru (Stones Factory),https://www.google.com/maps/place/Tugu+Geber+Baru+%28Stones+Factory%29/data=!4m7!3m6!1s0x2e69c043c93a1665:0x546ab63ed8dc79fa!8m2!3d-6.4875901!4d106.8852051!16s%2Fg%2F11clybd38s!19sChIJZRY6yUPAaS4R-nnc2D62alQ?authuser=0&hl=id&rclk=1,-6.4875901,106.8852051,4.3,230.0,Umum
Bukit Cinta Bogor,https://www.google.com/maps/place/Bukit+Cinta+Bogor/data=!4m7!3m6!1s0x2e69b8e4bc12e9ab:0x195127c48ee3864!8m2!3d-6.5705191!4d106.952548!16s%2Fg%2F11fxvcbbr8!19sChIJq-kSvOS4aS4RZDjuSHwSlQE?authuser=0&hl=id&rclk=1,-6.5705191,106.952548,4.3,602.0,Alam
Ekowisata Situ Gede,https://www.google.com/maps/place/Ekowisata+Situ+Gede/data=!4m7!3m6!1s0x2e69c59d88a69ed5:0x19760dcbc17a1dec!8m2!3d-6.5517073!4d106.7457227!16s%2Fg%2F11fmz8rv7w!19sChIJ1Z6miJ3FaS4R7B16wcsNdhk?authuser=0&hl=id&rclk=1,-6.5517073,106.7457227,4.6,154.0,Alam
Kawasan Wisata Situ Gede,https://www.google.com/maps/place/Kawasan+Wisata+Situ+Gede/data=!4m7!3m6!1s0x2e69c4a1ec02e203:0xbcf230c86e3e42c9!8m2!3d-6.5521757!4d106.7454787!16s%2Fg%2F11f0kyl6c9!19sChIJA-IC7KHEaS4RyUI-bsgw8rw?authuser=0&hl=id&rclk=1,-6.5521757,106.7454787,4.4,770.0,Alam
Koin IPB,https://www.google.com/maps/place/Koin+IPB/data=!4m7!3m6!1s0x2e69c4b23993dd7d:0x9dbdcda446aa5c43!8m2!3d-6.5605203!4d106.7281921!16s%2Fg%2F11cp5r5cl4!19sChIJfd2TObLEaS4RQ1yqRqTNvZ0?authuser=0&hl=id&rclk=1,-6.5605203,106.7281921,4.8,658.0,Umum
Pemandian Air Panas Ciparay,https://www.google.com/maps/place/Pemandian+Air+Panas+Ciparay/data=!4m7!3m6!1s0x2e69d175810c5e4f:0xc624f1891ccd44bd!8m2!3d-6.6972591!4d106.6761521!16s%2Fg%2F11d_782tcr!19sChIJT14MgXXRaS4RvUTNHInxJMY?authuser=0&hl=id&rclk=1,-6.6972591,106.6761521,4.3,1329.0,Alam
Hegarasa Ciherang Gede,https://www.google.com/maps/place/Hegarasa+Ciherang+Gede/data=!4m7!3m6!1s0x2e69c4c33aaa2663:0xeec06f7e1a2059ae!8m2!3d-6.578086!4d106.7433457!16s%2Fg%2F11b7ztp7ry!19sChIJYyaqOsPEaS4RrlkgGn5vwO4?authuser=0&hl=id&rclk=1,-6.578086,106.7433457,4.2,121.0,Umum
Taman Payung Vila Nusa Indah,https://www.google.com/maps/place/Taman+Payung+Vila+Nusa+Indah/data=!4m7!3m6!1s0x2e6992417893f9f3:0xf1b5f19bd4e90409!8m2!3d-6.317009!4d106.9777146!16s%2Fg%2F11g6924chm!19sChIJ8_mTeEGSaS4RCQTp1JvxtfE?authuser=0&hl=id&rclk=1,-6.317009,106.9777146,4.3,139.0,Alam
Fun Park Waterboom,https://www.google.com/maps/place/Fun+Park+Waterboom/data=!4m7!3m6!1s0x2e6992425e31fe9f:0xc524da5be3b6bd83!8m2!3d-6.3160495!4d106.9744366!16s%2Fg%2F1q5brfm_c!19sChIJn_4xXkKSaS4Rg72241vaJMU?authuser=0&hl=id&rclk=1,-6.3160495,106.9744366,4.1,1150.0,Rekreasi
Taman Tugu Jam VNI-3,https://www.google.com/maps/place/Taman+Tugu+Jam+VNI-3/data=!4m7!3m6!1s0x2e69932e66365459:0x2f94fc0873dbec14!8m2!3d-6.3311742!4d106.9646847!16s%2Fg%2F11ght93t1z!19sChIJWVQ2Zi6TaS4RFOzbcwj8lC8?authuser=0&hl=id&rclk=1,-6.3311742,106.9646847,4.5,116.0,Umum
Kolam Renang Griya Bukit Jaya,https://www.google.com/maps/place/Kolam+Renang+Griya+Bukit+Jaya/data=!4m7!3m6!1s0x2e69ebee4c7c0395:0x66283108203e9064!8m2!3d-6.4430878!4d106.9103029!16s%2Fg%2F11jp87f2b8!19sChIJlQN8TO7raS4RZJA-IAgxKGY?authuser=0&hl=id&rclk=1,-6.4430878,106.9103029,4.2,309.0,Rekreasi
Taman Burung Vila Nusa Indah,https://www.google.com/maps/place/Taman+Burung+Vila+Nusa+Indah/data=!4m7!3m6!1s0x2e699241e209561f:0xeec1394eae54f96!8m2!3d-6.3144904!4d106.9782805!16s%2Fg%2F11c3k8x52y!19sChIJH1YJ4kGSaS4Rlk_l6pQT7A4?authuser=0&hl=id&rclk=1,-6.3144904,106.9782805,4.0,675.0,Alam
Ngopikeun73gbj,https://www.google.com/maps/place/Ngopikeun73gbj/data=!4m7!3m6!1s0x2e69eb1d6b287c4f:0x6cc84e6d5e3437d8!8m2!3d-6.4429052!4d106.9107124!16s%2Fg%2F11bbwq2y2x!19sChIJT3woax3raS4R2Dc0Xm1OyGw?authuser=0&hl=id&rclk=1,-6.4429052,106.9107124,4.0,875.0,Umum
Gunung Putri Lembang,https://www.google.com/maps/place/Gunung+Putri+Lembang/data=!4m7!3m6!1s0x2e68e05a4048dbf5:0xe4065e4e8662d324!8m2!3d-6.8005714!4d107.633809!16s%2Fg%2F11c5q_z3rh!19sChIJ9dtIQFrgaC4RJNNihk5eBuQ?authuser=0&hl=id&rclk=1,-6.8005714,107.633809,4.6,3710.0,Alam
G I Bogor Timur [BR] Posko J3K (GO-RIDE ONLY),https://www.google.com/maps/place/G+I+Bogor+Timur+%5BBR%5D+Posko+J3K+%28GO-RIDE+ONLY%29/data=!4m7!3m6!1s0x2e69eb475f324e67:0x57a7c36dbd0558bf!8m2!3d-6.4531914!4d106.9047031!16s%2Fg%2F11fqtssv6y!19sChIJZ04yX0fraS4Rv1gFvW3Dp1c?authuser=0&hl=id&rclk=1,-6.4531914,106.9047031,4.7,448.0,Umum
Taman Cluster Elang,https://www.google.com/maps/place/Taman+Cluster+Elang/data=!4m7!3m6!1s0x2e6993b1655076cd:0xe8d279d0db1c5019!8m2!3d-6.3407152!4d106.9750135!16s%2Fg%2F11cmd1rlzb!19sChIJzXZQZbGTaS4RGVAc29B50ug?authuser=0&hl=id&rclk=1,-6.3407152,106.9750135,4.3,117.0,Alam
Griya Bukit Jaya,https://www.google.com/maps/place/Griya+Bukit+Jaya/data=!4m7!3m6!1s0x2e69ebf44ff5ccb7:0xa012c2390f63b923!8m2!3d-6.4391396!4d106.9065218!16s%2Fg%2F11gk5q7mgv!19sChIJt8z1T_TraS4RI7ljDznCEqA?authuser=0&hl=id&rclk=1,-6.4391396,106.9065218,4.4,1400.0,Alam
Cluster Nashville Kota Wisata,https://www.google.com/maps/place/Cluster+Nashville+Kota+Wisata/data=!4m7!3m6!1s0x2e699361d93e77b1:0xb791970fbe2dae25!8m2!3d-6.3454807!4d106.964875!16s%2Fg%2F11fw93j6_0!19sChIJsXc-2WGTaS4RJa4tvg-Xkbc?authuser=0&hl=id&rclk=1,-6.3454807,106.964875,4.8,110.0,Umum
Gua Stone,https://www.google.com/maps/place/Gua+Stone/data=!4m7!3m6!1s0x2e69bf5399f1c0ad:0xe319c29bac3a0b49!8m2!3d-6.4635057!4d106.9535465!16s%2Fg%2F11fmn0sxcx!19sChIJrcDxmVO_aS4RSQs6rJvCGeM?authuser=0&hl=id&rclk=1,-6.4635057,106.9535465,4.6,160.0,Umum
Kampung Adat Gunung Dago,https://www.google.com/maps/place/Kampung+Adat+Gunung+Dago/data=!4m7!3m6!1s0x2e69e3f696b36c05:0x1cdb5b0b8e972629!8m2!3d-6.3868952!4d106.5839455!16s%2Fg%2F11hz75y2rw!19sChIJBWyzlvbjaS4RKSaXjgtb2xw?authuser=0&hl=id&rclk=1,-6.3868952,106.5839455,4.6,1129.0,Alam
Central Park Grand Bukit Dago,https://www.google.com/maps/place/Central+Park+Grand+Bukit+Dago/data=!4m7!3m6!1s0x2e69e594ade9bc6f:0xb91b7633c965d4f0!8m2!3d-6.3643366!4d106.7050483!16s%2Fg%2F11b77q2l0p!19sChIJb7zprZTlaS4R8NRlyTN2G7k?authuser=0&hl=id&rclk=1,-6.3643366,106.7050483,4.5,1243.0,Alam
Arina Waterpark,https://www.google.com/maps/place/Arina+Waterpark/data=!4m7!3m6!1s0x2e69e5f56a9285ed:0xc879273d2528f01a!8m2!3d-6.3655639!4d106.7221161!16s%2Fg%2F11b7q4s692!19sChIJ7YWSavXlaS4RGvAoJT0necg?authuser=0&hl=id&rclk=1,-6.3655639,106.7221161,4.1,1296.0,Rekreasi
Telaga Sindur,https://www.google.com/maps/place/Telaga+Sindur/data=!4m7!3m6!1s0x2e69e5db4a4071cb:0x1c0b00e335d17b29!8m2!3d-6.3775296!4d106.6872628!16s%2Fg%2F11b7ztph03!19sChIJy3FAStvlaS4RKXvRNeMACxw?authuser=0&hl=id&rclk=1,-6.3775296,106.6872628,4.4,642.0,Umum
Innasha Garden,https://www.google.com/maps/place/Innasha+Garden/data=!4m7!3m6!1s0x2e69e5b9d0a2c881:0xf0c6d73605baac6a!8m2!3d-6.3618343!4d106.6885382!16s%2Fg%2F11g86_ht0z!19sChIJgcii0LnlaS4Raqy6BTbXxvA?authuser=0&hl=id&rclk=1,-6.3618343,106.6885382,4.3,393.0,Alam
Danau Pamulang,https://www.google.com/maps/place/Danau+Pamulang/data=!4m7!3m6!1s0x2e69efec12ad94f3:0x63ebec746151e2b7!8m2!3d-6.342982!4d106.722958!16s%2Fg%2F11r97108rb!19sChIJ85StEuzvaS4Rt-JRYXTs62M?authuser=0&hl=id&rclk=1,-6.342982,106.722958,4.5,246.0,Alam
Kolam Renang Telaga Sindur,https://www.google.com/maps/place/Kolam+Renang+Telaga+Sindur/data=!4m7!3m6!1s0x2e69e5d0936a52f3:0x9a4ea03e32739762!8m2!3d-6.3783406!4d106.6867008!16s%2Fg%2F11g69ymjcj!19sChIJ81Jqk9DlaS4RYpdzMj6gTpo?authuser=0&hl=id&rclk=1,-6.3783406,106.6867008,4.2,467.0,Rekreasi
Kampung Konservasi RIMBUN,https://www.google.com/maps/place/Kampung+Konservasi+RIMBUN/data=!4m7!3m6!1s0x2e69e512ba5304d9:0x3df3895e9c38f89b!8m2!3d-6.333296!4d106.6990566!16s%2Fg%2F11fy56xr7m!19sChIJ2QRTuhLlaS4Rm_g4nF6J8z0?authuser=0&hl=id&rclk=1,-6.333296,106.6990566,4.3,1804.0,Budaya
Setu Pengasinan,https://www.google.com/maps/place/Setu+Pengasinan/data=!4m7!3m6!1s0x2e69e90f191d3cb3:0x3cb4f6b73d60f6e7!8m2!3d-6.4206933!4d106.7499217!16s%2Fg%2F11lh6bxstx!19sChIJszwdGQ_paS4R5_ZgPbf2tDw?authuser=0&hl=id&rclk=1,-6.4206933,106.7499217,4.4,1331.0,Umum
Tandon Ciater - Kota Tangerang Selatan,https://www.google.com/maps/place/Tandon+Ciater+-+Kota+Tangerang+Selatan/data=!4m7!3m6!1s0x2e69e513dca955c1:0xe248267a493bfebf!8m2!3d-6.3307958!4d106.69464!16s%2Fg%2F11cly6y8vc!19sChIJwVWp3BPlaS4Rv_47SXomSOI?authuser=0&hl=id&rclk=1,-6.3307958,106.69464,4.3,7303.0,Umum
Kampung Kecil Gunung Sindur,https://www.google.com/maps/place/Kampung+Kecil+Gunung+Sindur/data=!4m7!3m6!1s0x2e69e5ce1b3dcc51:0xc2967e833e968e4d!8m2!3d-6.3710775!4d106.7039291!16s%2Fg%2F11s2njnv8w!19sChIJUcw9G87laS4RTY6WPoN-lsI?authuser=0&hl=id&rclk=1,-6.3710775,106.7039291,4.9,10527.0,Alam
Kampung Ekowisata Keranggan Tangerang Selatan,https://www.google.com/maps/place/Kampung+Ekowisata+Keranggan+Tangerang+Selatan/data=!4m7!3m6!1s0x2e69e59d981147bb:0x828515f936dc16fe!8m2!3d-6.3481001!4d106.6526569!16s%2Fg%2F11nsx4fg25!19sChIJu0cRmJ3laS4R_hbcNvkVhYI?authuser=0&hl=id&rclk=1,-6.3481001,106.6526569,4.6,178.0,Budaya
Taman Herbal Insani Depok,https://www.google.com/maps/place/Taman+Herbal+Insani+Depok/data=!4m7!3m6!1s0x2e69e9a3b08d4ced:0x46cd06334f8eec8c!8m2!3d-6.4318248!4d106.7432432!16s%2Fg%2F11f6g3w6kc!19sChIJ7UyNsKPpaS4RjOyOTzMGzUY?authuser=0&hl=id&rclk=1,-6.4318248,106.7432432,4.5,9829.0,Alam
Jaletreng Riverpark - Kota Tangerang Selatan,https://www.google.com/maps/place/Jaletreng+Riverpark+-+Kota+Tangerang+Selatan/data=!4m7!3m6!1s0x2e69e51b6df97375:0xfda9a787f303a4bd!8m2!3d-6.3319377!4d106.6833153!16s%2Fg%2F11dxm11c0x!19sChIJdXP5bRvlaS4RvaQD84enqf0?authuser=0&hl=id&rclk=1,-6.3319377,106.6833153,4.5,7966.0,Umum
THE NICE PARK RUMPIN,https://www.google.com/maps/place/THE+NICE+PARK+RUMPIN/data=!4m7!3m6!1s0x2e69dd925190fe89:0x5e075c53c9343460!8m2!3d-6.4714641!4d106.6456595!16s%2Fg%2F11vr1dxg6x!19sChIJif6QUZLdaS4RYDQ0yVNcB14?authuser=0&hl=id&rclk=1,-6.4714641,106.6456595,4.6,4700.0,Alam
Kolam Renang Bukit Dago Dolphin Water Splash,https://www.google.com/maps/place/Kolam+Renang+Bukit+Dago+Dolphin+Water+Splash/data=!4m7!3m6!1s0x2e69e5eb51a99ad9:0x3a3dea0eadb19973!8m2!3d-6.3647515!4d106.7050274!16s%2Fg%2F1q5gnh2j3!19sChIJ2ZqpUevlaS4Rc5mxrQ7qPTo?authuser=0&hl=id&rclk=1,-6.3647515,106.7050274,4.1,246.0,Rekreasi
RCB Water Park,https://www.google.com/maps/place/RCB+Water+Park/data=!4m7!3m6!1s0x2e420b41c4016d6b:0x71faae41f7aa82bd!8m2!3d-6.4555864!4d106.4601142!16s%2Fg%2F11bxg1jjfb!19sChIJa20BxEELQi4RvYKq90Gu-nE?authuser=0&hl=id&rclk=1,-6.4555864,106.4601142,4.0,378.0,Rekreasi
Alun-Alun GOR Jasinga ᮃᮜᮥᮔ᮪-ᮃᮜᮥᮔ᮪ ᮌᮧᮁ ᮏᮞᮤᮍ,https://www.google.com/maps/place/Alun-Alun+GOR+Jasinga+%E1%AE%83%E1%AE%9C%E1%AE%A5%E1%AE%94%E1%AE%AA-%E1%AE%83%E1%AE%9C%E1%AE%A5%E1%AE%94%E1%AE%AA+%E1%AE%8C%E1%AE%A7%E1%AE%81+%E1%AE%8F%E1%AE%9E%E1%AE%A4%E1%AE%8D/data=!4m7!3m6!1s0x2e427595767f302d:0xb217e50db3d7cc9e!8m2!3d-6.4813583!4d106.4646304!16s%2Fg%2F11smct8_3n!19sChIJLTB_dpV1Qi4RnszXsw3lF7I?authuser=0&hl=id&rclk=1,-6.4813583,106.4646304,4.5,166.0,Umum
Tugu Singa Bundaran Kecamatan Jasinga,https://www.google.com/maps/place/Tugu+Singa+Bundaran+Kecamatan+Jasinga/data=!4m7!3m6!1s0x2e4274c9a2781105:0xfa768111fa09af19!8m2!3d-6.4814162!4d106.4666045!16s%2Fg%2F11cmczmbgn!19sChIJBRF4osl0Qi4RGa8J-hGBdvo?authuser=0&hl=id&rclk=1,-6.4814162,106.4666045,4.5,1028.0,Umum
Air Alam Cipanas Tirta Lebak Buana,https://www.google.com/maps/place/Air+Alam+Cipanas+Tirta+Lebak+Buana/data=!4m7!3m6!1s0x2e4273ce0178fe4d:0x5f0412ebc8464943!8m2!3d-6.5489081!4d106.3994129!16s%2Fg%2F11c0rsk1rq!19sChIJTf54Ac5zQi4RQ0lGyOsSBF8?authuser=0&hl=id&rclk=1,-6.5489081,106.3994129,4.3,5631.0,Alam
Taman Astor Tenjo,https://www.google.com/maps/place/Taman+Astor+Tenjo/data=!4m7!3m6!1s0x2e42091b8251f1a7:0x1210fac7c7489cfe!8m2!3d-6.3571358!4d106.4728222!16s%2Fg%2F11fy9sgr18!19sChIJp_FRghsJQi4R_pxIx8f6EBI?authuser=0&hl=id&rclk=1,-6.3571358,106.4728222,4.0,459.0,Alam
GOR Jasinga,https://www.google.com/maps/place/GOR+Jasinga/data=!4m7!3m6!1s0x2e4274c9debb7811:0x6dffd734b963acc1!8m2!3d-6.4817324!4d106.4644567!16s%2Fg%2F11c53dcbl4!19sChIJEXi73sl0Qi4RwaxjuTTX_20?authuser=0&hl=id&rclk=1,-6.4817324,106.4644567,4.2,225.0,Umum
Air Panas Alam Batu Kancah Wisata Terapi Kesehatan Alami,https://www.google.com/maps/place/Air+Panas+Alam+Batu+Kancah+Wisata+Terapi+Kesehatan+Alami/data=!4m7!3m6!1s0x2e427320a0f9211d:0xf25358ee8607b1e4!8m2!3d-6.5487473!4d106.3987275!16s%2Fg%2F11j8zszwx8!19sChIJHSH5oCBzQi4R5LEHhu5YU_I?authuser=0&hl=id&rclk=1,-6.5487473,106.3987275,4.6,197.0,Alam
Wonderful Jonggol,https://www.google.com/maps/place/Wonderful+Jonggol/data=!4m7!3m6!1s0x2e69bded496f69df:0x6dbaa6a567cf059e!8m2!3d-6.5139676!4d107.0113866!16s%2Fg%2F11qbqv1qc9!19sChIJ32lvSe29aS4RngXPZ6Wmum0?authuser=0&hl=id&rclk=1,-6.5139676,107.0113866,4.2,130.0,Umum
Spot Photo Kali Kp Dayeuh,https://www.google.com/maps/place/Spot+Photo+Kali+Kp+Dayeuh/data=!4m7!3m6!1s0x2e69bc758bf1b567:0xa03e3bdc9d7e617a!8m2!3d-6.5372609!4d107.0346598!16s%2Fg%2F11c6f5p8n9!19sChIJZ7Xxi3W8aS4RemF-ndw7PqA?authuser=0&hl=id&rclk=1,-6.5372609,107.0346598,4.4,636.0,Umum
Kali Cipamingkis Doro Leungsir (Jonggol),https://www.google.com/maps/place/Kali+Cipamingkis+Doro+Leungsir+%28Jonggol%29/data=!4m7!3m6!1s0x2e69bb1f1489fa93:0xfbf924fee3c04fb2!8m2!3d-6.5379671!4d107.0339615!16s%2Fg%2F11jcc_crcd!19sChIJk_qJFB-7aS4Rsk_A4_4k-fs?authuser=0&hl=id&rclk=1,-6.5379671,107.0339615,4.6,322.0,Umum
Philia Adventure Land Jonggol,https://www.google.com/maps/place/Philia+Adventure+Land+Jonggol/data=!4m7!3m6!1s0x2e69bd722738af2f:0xf64383e1e58f26a!8m2!3d-6.5113097!4d107.016683!16s%2Fg%2F11vc53qlkv!19sChIJL684J3K9aS4RavJYHj44ZA8?authuser=0&hl=id&rclk=1,-6.5113097,107.016683,4.5,394.0,Umum
Wisata Air Niagara Cadas Panjang (Niagara Jonggol),https://www.google.com/maps/place/Wisata+Air+Niagara+Cadas+Panjang+%28Niagara+Jonggol%29/data=!4m7!3m6!1s0x2e69bda5dcd5ee85:0x3d9dcfaf48d19e34!8m2!3d-6.5217507!4d107.0511527!16s%2Fg%2F11t_k7670y!19sChIJhe7V3KW9aS4RNJ7RSK_PnT0?authuser=0&hl=id&rclk=1,-6.5217507,107.0511527,4.3,361.0,Umum
Jonggol Waterpark,https://www.google.com/maps/place/Jonggol+Waterpark/data=!4m7!3m6!1s0x2e69bd1d57c62df5:0xbad85ea27ed4f2cf!8m2!3d-6.4718156!4d107.0742387!16s%2Fg%2F11hyfgcssm!19sChIJ9S3GVx29aS4Rz_LUfqJe2Lo?authuser=0&hl=id&rclk=1,-6.4718156,107.0742387,4.2,363.0,Rekreasi
Curug Cidulang (Jonggol),https://www.google.com/maps/place/Curug+Cidulang+%28Jonggol%29/data=!4m7!3m6!1s0x2e69b74535cdbfe5:0x94895a9696e461db!8m2!3d-6.6340935!4d106.9897985!16s%2Fg%2F11fzb1v3_y!19sChIJ5b_NNUW3aS4R22HklpZaiZQ?authuser=0&hl=id&rclk=1,-6.6340935,106.9897985,4.7,397.0,Alam
"Bendung Cipamingkis, Jonggol","https://www.google.com/maps/place/Bendung+Cipamingkis,+Jonggol/data=!4m7!3m6!1s0x2e69bd1922806599:0xe211e32674878760!8m2!3d-6.5042526!4d107.0662137!16s%2Fg%2F11dx9wy6px!19sChIJmWWAIhm9aS4RYIeHdCbjEeI?authuser=0&hl=id&rclk=1",-6.5042526,107.0662137,4.4,288.0,Umum
"Curug Mariuk, Jonggol","https://www.google.com/maps/place/Curug+Mariuk,+Jonggol/data=!4m7!3m6!1s0x2e69b9cfa6ad2161:0xeb876c78eaf8c34!8m2!3d-6.6098046!4d106.969443!16s%2Fg%2F11f043lwk8!19sChIJYSGtps-5aS4RNIyvjsd2uA4?authuser=0&hl=id&rclk=1",-6.6098046,106.969443,4.6,596.0,Alam
"Sungai Cipamingkis Dayeuh, Jonggol","https://www.google.com/maps/place/Sungai+Cipamingkis+Dayeuh,+Jonggol/data=!4m7!3m6!1s0x2e69bd80a3a78095:0x4322414038f071e6!8m2!3d-6.5362733!4d107.0346856!16s%2Fg%2F11lcbz58dv!19sChIJlYCno4C9aS4R5nHwOEBBIkM?authuser=0&hl=id&rclk=1",-6.5362733,107.0346856,4.5,103.0,Alam
Gunung Batu Jonggol,https://www.google.com/maps/place/Gunung+Batu+Jonggol/data=!4m7!3m6!1s0x2e69ba61f5c382e5:0xc8db0633221f0423!8m2!3d-6.6038889!4d107.0527778!16s%2Fg%2F11bxc65xsk!19sChIJ5YLD9WG6aS4RIwQfIjMG28g?authuser=0&hl=id&rclk=1,-6.6038889,107.0527778,4.5,897.0,Alam
"Wisata Cipamingkis, Sukamakmur (Bhutan Van Java)","https://www.google.com/maps/place/Wisata+Cipamingkis,+Sukamakmur+%28Bhutan+Van+Java%29/data=!4m7!3m6!1s0x2e69b16819cf2095:0xb715571ad77f51d0!8m2!3d-6.6402029!4d107.011562!16s%2Fg%2F11h_yts_dm!19sChIJlSDPGWixaS4R0FF_1xpXFbc?authuser=0&hl=id&rclk=1",-6.6402029,107.011562,4.7,557.0,Alam
Leuwi Lieuk (Jonggol),https://www.google.com/maps/place/Leuwi+Lieuk+%28Jonggol%29/data=!4m7!3m6!1s0x2e69b9357b0e4f6d:0x35209032b9df1504!8m2!3d-6.5966161!4d106.9566558!16s%2Fg%2F11lgpzfr_w!19sChIJbU8OezW5aS4RBBXfuTKQIDU?authuser=0&hl=id&rclk=1,-6.5966161,106.9566558,4.5,422.0,Umum
RPH Jonggol,https://www.google.com/maps/place/RPH+Jonggol/data=!4m7!3m6!1s0x2e69bd7b76f6746d:0x1c52b780b519cac2!8m2!3d-6.4607529!4d107.0627278!16s%2Fg%2F11clvw6_cr!19sChIJbXT2dnu9aS4RwsoZtYC3Uhw?authuser=0&hl=id&rclk=1,-6.4607529,107.0627278,4.0,246.0,Umum
"Taman Jagung Sukamakmur, Jonggol","https://www.google.com/maps/place/Taman+Jagung+Sukamakmur,+Jonggol/data=!4m7!3m6!1s0x2e69bd6b64ec7d19:0xcabecec713d41adb!8m2!3d-6.5363805!4d107.0690461!16s%2Fg%2F11gxrmjf69!19sChIJGX3sZGu9aS4R2xrUE8fOvso?authuser=0&hl=id&rclk=1",-6.5363805,107.0690461,4.2,137.0,Alam
Central Park Citra Indah City,https://www.google.com/maps/place/Central+Park+Citra+Indah+City/data=!4m7!3m6!1s0x2e6997d1f227dfa1:0x1d41c7a5971269f5!8m2!3d-6.4528326!4d107.042459!16s%2Fg%2F11j7cwbl3v!19sChIJod8n8tGXaS4R9WkSl6XHQR0?authuser=0&hl=id&rclk=1,-6.4528326,107.042459,4.6,164.0,Alam
Alun Alun Kecamatan Jonggol,https://www.google.com/maps/place/Alun+Alun+Kecamatan+Jonggol/data=!4m7!3m6!1s0x2e69bd6e27c8738b:0xffcca4d8d5d8954c!8m2!3d-6.4682999!4d107.0658962!16s%2Fg%2F11c5b43dcj!19sChIJi3PIJ269aS4RTJXY1dikzP8?authuser=0&hl=id&rclk=1,-6.4682999,107.0658962,4.2,3762.0,Umum
City Park Citra Indah City,https://www.google.com/maps/place/City+Park+Citra+Indah+City/data=!4m7!3m6!1s0x2e69bd02856afd99:0xca2fdd9799d9d890!8m2!3d-6.4832914!4d107.0363166!16s%2Fg%2F11fmdyy8mq!19sChIJmf1qhQK9aS4RkNjZmZfdL8o?authuser=0&hl=id&rclk=1,-6.4832914,107.0363166,4.5,1014.0,Alam
KOPI DEDEMIT RAWA GEDE,https://www.google.com/maps/place/KOPI+DEDEMIT+RAWA+GEDE/data=!4m7!3m6!1s0x2e69b75a4f782451:0x909ddaf6c3df2a3e!8m2!3d-6.6266974!4d106.9902114!16s%2Fg%2F11bwq9020f!19sChIJUSR4T1q3aS4RPirfw_banZA?authuser=0&hl=id&rclk=1,-6.6266974,106.9902114,4.5,1869.0,Umum
